product_url,product_code,total_sellers_qnt,seller_name,price_kzt
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,7,ELIXIR COLLECTION,42983
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,7,Aura parfum,42984
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,7,INO,42985
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,7,FLORA,42987
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,7,MonAmie,67760
https://kaspi.kz/shop/p/giorgio-armani-my-way-parfjumernaja-voda-edp-90-ml-dlja-zhenschin-102147970/?c=710000000,102147970,7,BROWN,43022
https://kaspi.kz/shop/p/fragonard-lilas-50ml-tualetnaja-voda-edt-50-ml-dlja-zhenschin-137745763/?c=710000000,137745763,1,Sintar Group,31200
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-intensely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102147898/?c=710000000,102147898,8,ZARINA BEAUTY,31713
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-intensely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102147898/?c=710000000,102147898,8,Aura parfum,31713
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-intensely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102147898/?c=710000000,102147898,8,ТОО ALT GLOBAL,31722
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-intensely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102147898/?c=710000000,102147898,8,ELVIN Perfume,31726
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-intensely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102147898/?c=710000000,102147898,8,RN Perfume,31728
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-intensely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102147898/?c=710000000,102147898,8,Amavi,56700
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-intensely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102147898/?c=710000000,102147898,8,MonAmie,39690
https://kaspi.kz/shop/p/giorgio-armani-stronger-with-you-intensely-parfjumernaja-voda-edp-50-ml-dlja-muzhchin-102147898/?c=710000000,102147898,8,MIA,65394
https://kaspi.kz/shop/p/kenzo-l-eau-pure-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-141782262/?c=710000000,141782262,4,Beauty Market KZ,43218
https://kaspi.kz/shop/p/kenzo-l-eau-pure-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-141782262/?c=710000000,141782262,4,Adel Market,49997
https://kaspi.kz/shop/p/kenzo-l-eau-pure-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-141782262/?c=710000000,141782262,4,aerin,53990
https://kaspi.kz/shop/p/kenzo-l-eau-pure-parfjumernaja-voda-edp-50-ml-dlja-zhenschin-141782262/?c=710000000,141782262,4,ПАРФЮМ.KZ,60795
https://kaspi.kz/shop/p/essens-m025-duhi-parfum-50-ml-dlja-muzhchin-113708363/?c=710000000,113708363,2,ЭКО МАРКЕТ,14891
https://kaspi.kz/shop/p/essens-m025-duhi-parfum-50-ml-dlja-muzhchin-113708363/?c=710000000,113708363,2,АРОМАТ,14893
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-50-ml-100013874/?c=710000000,100013874,7,ZARINA BEAUTY,39642
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-50-ml-100013874/?c=710000000,100013874,7,ELIXIR COLLECTION,39642
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-50-ml-100013874/?c=710000000,100013874,7,INO,39644
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-50-ml-100013874/?c=710000000,100013874,7,ИП EXCLUSIVE,39649
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-50-ml-100013874/?c=710000000,100013874,7,Секрет Аромата,39650
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-50-ml-100013874/?c=710000000,100013874,7,perfumeshop_astana,64800
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-50-ml-100013874/?c=710000000,100013874,7,MonAmie,57000
https://kaspi.kz/shop/p/gamma-d-oro-su-3-parfjumernaja-voda-edp-50-ml-uniseks-115944698/?c=710000000,115944698,1,ТОО GAMMA D ORO,18900
https://kaspi.kz/shop/p/essens-m013-parfum-50ml-dlja-muzhchin-duhi-parfum-50-ml-dlja-muzhchin-123350970/?c=710000000,123350970,2,АРОМАТ,14898
https://kaspi.kz/shop/p/essens-m013-parfum-50ml-dlja-muzhchin-duhi-parfum-50-ml-dlja-muzhchin-123350970/?c=710000000,123350970,2,RAYANA BEAUTY,14898
https://kaspi.kz/shop/p/calvin-klein-euphoria-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17301130/?c=710000000,17301130,5,Forever Yоung,27998
https://kaspi.kz/shop/p/calvin-klein-euphoria-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17301130/?c=710000000,17301130,5,Aroma Secret,27999
https://kaspi.kz/shop/p/calvin-klein-euphoria-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17301130/?c=710000000,17301130,5,Love in Paris,27999
https://kaspi.kz/shop/p/calvin-klein-euphoria-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17301130/?c=710000000,17301130,5,Estual,28000
https://kaspi.kz/shop/p/calvin-klein-euphoria-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17301130/?c=710000000,17301130,5,APG техникс,28383
https://kaspi.kz/shop/p/lattafa-perfumes-masa-parfjumernaja-voda-edp-100-ml-uniseks-128984326/?c=710000000,128984326,1,ИП ТАХМИНА,50000
https://kaspi.kz/shop/p/l-occitane-verveine-tualetnaja-voda-edt-100-ml-107419131/?c=710000000,107419131,1,L Occitane,36310
https://kaspi.kz/shop/p/montale-intense-cafe-parfjumernaja-voda-edp-100-ml-uniseks-17300132/?c=710000000,17300132,5,Forever Yоung,42289
https://kaspi.kz/shop/p/montale-intense-cafe-parfjumernaja-voda-edp-100-ml-uniseks-17300132/?c=710000000,17300132,5,ITELL-KZ,42290
https://kaspi.kz/shop/p/montale-intense-cafe-parfjumernaja-voda-edp-100-ml-uniseks-17300132/?c=710000000,17300132,5,Beauty Market KZ,42500
https://kaspi.kz/shop/p/montale-intense-cafe-parfjumernaja-voda-edp-100-ml-uniseks-17300132/?c=710000000,17300132,5,PARFUM-KZ - Официальный Магазин,44800
https://kaspi.kz/shop/p/montale-intense-cafe-parfjumernaja-voda-edp-100-ml-uniseks-17300132/?c=710000000,17300132,5,ALLA PARFUMS,44899
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-102252307/?c=710000000,102252307,7,MonAmie,57750
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-102252307/?c=710000000,102252307,7,Beauty Market KZ,39060
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-102252307/?c=710000000,102252307,7,TOMIRIS & CO,35649
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-102252307/?c=710000000,102252307,7,ELISSIA,35650
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-102252307/?c=710000000,102252307,7,ИП MARLEN,35652
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-102252307/?c=710000000,102252307,7,BROWN,35656
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-parfjumernaja-voda-edp-75-ml-dlja-zhenschin-102252307/?c=710000000,102252307,7,OHBELLA,35666
https://kaspi.kz/shop/p/chanel-coco-mademoiselle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17302626/?c=710000000,17302626,7,Секрет Аромата,69051
https://kaspi.kz/shop/p/chanel-coco-mademoiselle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17302626/?c=710000000,17302626,7,Vellor PARFUM,69059
https://kaspi.kz/shop/p/chanel-coco-mademoiselle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17302626/?c=710000000,17302626,7,ТОО ALT GLOBAL,69060
https://kaspi.kz/shop/p/chanel-coco-mademoiselle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17302626/?c=710000000,17302626,7,ETALON,69060
https://kaspi.kz/shop/p/chanel-coco-mademoiselle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17302626/?c=710000000,17302626,7,Aromatic.kz,69061
https://kaspi.kz/shop/p/chanel-coco-mademoiselle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17302626/?c=710000000,17302626,7,perfumeshop_astana,96000
https://kaspi.kz/shop/p/chanel-coco-mademoiselle-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-17302626/?c=710000000,17302626,7,Perfume Home,119996
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-le-parfum-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-124358120/?c=710000000,124358120,5,MonAmie,48160
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-le-parfum-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-124358120/?c=710000000,124358120,5,Beauty Market KZ,50000
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-le-parfum-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-124358120/?c=710000000,124358120,5,MIA,65000
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-le-parfum-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-124358120/?c=710000000,124358120,5,Perfume Home,65900
https://kaspi.kz/shop/p/jean-paul-gaultier-le-male-le-parfum-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-124358120/?c=710000000,124358120,5,perfumeshop_astana,69800
https://kaspi.kz/shop/p/versace-eros-energy-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-131643931/?c=710000000,131643931,5,Aura parfum,33651
https://kaspi.kz/shop/p/versace-eros-energy-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-131643931/?c=710000000,131643931,5,ИП PERFUME ART,33653
https://kaspi.kz/shop/p/versace-eros-energy-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-131643931/?c=710000000,131643931,5,ELIXIR COLLECTION,33656
https://kaspi.kz/shop/p/versace-eros-energy-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-131643931/?c=710000000,131643931,5,ИП АБДРАМAНОВ,43000
https://kaspi.kz/shop/p/versace-eros-energy-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-131643931/?c=710000000,131643931,5,Monamie kz,51750
https://kaspi.kz/shop/p/yves-saint-laurent-libre-parfjumernyi-nabor-50-ml-dlja-zhenschin-135243472/?c=710000000,135243472,3,CosMarket,68900
https://kaspi.kz/shop/p/yves-saint-laurent-libre-parfjumernyi-nabor-50-ml-dlja-zhenschin-135243472/?c=710000000,135243472,3,perfumeshop_astana,69000
https://kaspi.kz/shop/p/yves-saint-laurent-libre-parfjumernyi-nabor-50-ml-dlja-zhenschin-135243472/?c=710000000,135243472,3,Aru skin,90000
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-104950542/?c=710000000,104950542,6,ELVIN Perfume,69679
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-104950542/?c=710000000,104950542,6,ИП PERFUME ART,69681
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-104950542/?c=710000000,104950542,6,Elegance Fragrance,69684
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-104950542/?c=710000000,104950542,6,perfumeshop_astana,76800
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-104950542/?c=710000000,104950542,6,ПАРФЮМ.KZ,80995
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-parfjumernaja-voda-edp-125-ml-dlja-muzhchin-104950542/?c=710000000,104950542,6,ADN Store,99990
https://kaspi.kz/shop/p/maison-francis-kurkdjian-gentle-fluidity-silver-parfjumernaja-voda-edp-70-ml-uniseks-116417499/?c=710000000,116417499,4,Elixir,124998
https://kaspi.kz/shop/p/maison-francis-kurkdjian-gentle-fluidity-silver-parfjumernaja-voda-edp-70-ml-uniseks-116417499/?c=710000000,116417499,4,Aroma Secret,124999
https://kaspi.kz/shop/p/maison-francis-kurkdjian-gentle-fluidity-silver-parfjumernaja-voda-edp-70-ml-uniseks-116417499/?c=710000000,116417499,4,ITELL-KZ,125990
https://kaspi.kz/shop/p/maison-francis-kurkdjian-gentle-fluidity-silver-parfjumernaja-voda-edp-70-ml-uniseks-116417499/?c=710000000,116417499,4,Volume beauty,130000
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-102147872/?c=710000000,102147872,5,Elegance Fragrance,25440
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-102147872/?c=710000000,102147872,5,MonAmie,25450
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-102147872/?c=710000000,102147872,5,Monamie kz,25450
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-102147872/?c=710000000,102147872,5,Beauty Market KZ,32500
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gioia-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-102147872/?c=710000000,102147872,5,MIA,38764
https://kaspi.kz/shop/p/guerlain-aqua-allegoria-mandarine-basilic-tualetnaja-voda-edt-75-ml-dlja-zhenschin-100784038/?c=710000000,100784038,6,ELISSIA,35808
https://kaspi.kz/shop/p/guerlain-aqua-allegoria-mandarine-basilic-tualetnaja-voda-edt-75-ml-dlja-zhenschin-100784038/?c=710000000,100784038,6,RICCHEZZA,35809
https://kaspi.kz/shop/p/guerlain-aqua-allegoria-mandarine-basilic-tualetnaja-voda-edt-75-ml-dlja-zhenschin-100784038/?c=710000000,100784038,6,Beauty Market KZ,35898
https://kaspi.kz/shop/p/guerlain-aqua-allegoria-mandarine-basilic-tualetnaja-voda-edt-75-ml-dlja-zhenschin-100784038/?c=710000000,100784038,6,MIA,47894
https://kaspi.kz/shop/p/guerlain-aqua-allegoria-mandarine-basilic-tualetnaja-voda-edt-75-ml-dlja-zhenschin-100784038/?c=710000000,100784038,6,CosMarket,47895
https://kaspi.kz/shop/p/guerlain-aqua-allegoria-mandarine-basilic-tualetnaja-voda-edt-75-ml-dlja-zhenschin-100784038/?c=710000000,100784038,6,Amavi,52910
https://kaspi.kz/shop/p/zarkoperfume-the-muse-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-107303107/?c=710000000,107303107,3,TAUBAI Group,17567
https://kaspi.kz/shop/p/zarkoperfume-the-muse-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-107303107/?c=710000000,107303107,3,Perfumm_Bar,17569
https://kaspi.kz/shop/p/zarkoperfume-the-muse-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-107303107/?c=710000000,107303107,3,Parfum lux kz,19994
https://kaspi.kz/shop/p/l-occitane-tsitrus---verbena-tualetnaja-voda-edt-100-ml-108582460/?c=710000000,108582460,1,L Occitane,36310
https://kaspi.kz/shop/p/manzar-set-oud-maracuja-cadenza-hibiscus-ekstrakt-duhov-extrait-de-parfum-30-ml-uniseks-141256847/?c=710000000,141256847,1,ИП БИНАЗАРОВА,25990
https://kaspi.kz/shop/p/valentino-donna-born-in-roma-intense-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115265347/?c=710000000,115265347,4,MonAmie,39200
https://kaspi.kz/shop/p/valentino-donna-born-in-roma-intense-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115265347/?c=710000000,115265347,4,CosMarket,54995
https://kaspi.kz/shop/p/valentino-donna-born-in-roma-intense-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115265347/?c=710000000,115265347,4,ПАРФЮМ.KZ,56695
https://kaspi.kz/shop/p/valentino-donna-born-in-roma-intense-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115265347/?c=710000000,115265347,4,Adel Market,58993
https://kaspi.kz/shop/p/louis-vuitton-imagination-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-112031840/?c=710000000,112031840,5,Okey,269760
https://kaspi.kz/shop/p/louis-vuitton-imagination-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-112031840/?c=710000000,112031840,5,MIA,269762
https://kaspi.kz/shop/p/louis-vuitton-imagination-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-112031840/?c=710000000,112031840,5,ИП АБДРАМAНОВ,270000
https://kaspi.kz/shop/p/louis-vuitton-imagination-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-112031840/?c=710000000,112031840,5,perfumeshop_astana,278000
https://kaspi.kz/shop/p/louis-vuitton-imagination-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-112031840/?c=710000000,112031840,5,Sulu KZ,370000
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,6,Aromatic.kz,48211
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,6,RN Perfume,48221
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,6,Aura parfum,48222
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,6,ELVIN Perfume,48230
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,6,Vellor PARFUM,48220
https://kaspi.kz/shop/p/giorgio-armani-acqua-di-gio-profondo-duhi-parfum-100-ml-dlja-muzhchin-123553462/?c=710000000,123553462,6,MonAmie,69090
https://kaspi.kz/shop/p/versace-dylan-purple-parfjumernyi-nabor-50-ml-dlja-zhenschin-140493592/?c=710000000,140493592,3,MonAmie,45000
https://kaspi.kz/shop/p/versace-dylan-purple-parfjumernyi-nabor-50-ml-dlja-zhenschin-140493592/?c=710000000,140493592,3,Monamie kz,45000
https://kaspi.kz/shop/p/versace-dylan-purple-parfjumernyi-nabor-50-ml-dlja-zhenschin-140493592/?c=710000000,140493592,3,Beauty Market KZ,58800
https://kaspi.kz/shop/p/lancome-idole-zhenskaja-parfjumernaja-voda-edp-50ml-100011715/?c=710000000,100011715,6,Beauty Market KZ,36050
https://kaspi.kz/shop/p/lancome-idole-zhenskaja-parfjumernaja-voda-edp-50ml-100011715/?c=710000000,100011715,6,MonAmie,44100
https://kaspi.kz/shop/p/lancome-idole-zhenskaja-parfjumernaja-voda-edp-50ml-100011715/?c=710000000,100011715,6,Monamie kz,44100
https://kaspi.kz/shop/p/lancome-idole-zhenskaja-parfjumernaja-voda-edp-50ml-100011715/?c=710000000,100011715,6,Love in Paris,45999
https://kaspi.kz/shop/p/lancome-idole-zhenskaja-parfjumernaja-voda-edp-50ml-100011715/?c=710000000,100011715,6,CosMarket,45999
https://kaspi.kz/shop/p/lancome-idole-zhenskaja-parfjumernaja-voda-edp-50ml-100011715/?c=710000000,100011715,6,Perfume Home,63000
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,5,Aromatic.kz,23787
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,5,Aura parfum,23787
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,5,INO,23789
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,5,ИП BLACKBERRY,23795
https://kaspi.kz/shop/p/yves-saint-laurent-black-opium-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-100013685/?c=710000000,100013685,5,Elegance Fragrance,23796
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-35-ml-dlja-zhenschin-101193879/?c=710000000,101193879,5,Beauty Market KZ,32000
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-35-ml-dlja-zhenschin-101193879/?c=710000000,101193879,5,ИП MARLEN,31998
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-35-ml-dlja-zhenschin-101193879/?c=710000000,101193879,5,Amavi,43790
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-35-ml-dlja-zhenschin-101193879/?c=710000000,101193879,5,YOUNIQUE by Amavi,43790
https://kaspi.kz/shop/p/givenchy-irresistible-parfjumernaja-voda-edp-35-ml-dlja-zhenschin-101193879/?c=710000000,101193879,5,Adel-Parfum,43797
https://kaspi.kz/shop/p/lalique-encre-noire-a-l-extreme-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-17301540/?c=710000000,17301540,3,MarketHub,27295
https://kaspi.kz/shop/p/lalique-encre-noire-a-l-extreme-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-17301540/?c=710000000,17301540,3,ПАРФЮМ.KZ,27495
https://kaspi.kz/shop/p/lalique-encre-noire-a-l-extreme-parfjumernaja-voda-edp-100-ml-dlja-muzhchin-17301540/?c=710000000,17301540,3,Estual,29000
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,7,TOMIRIS & CO,35644
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,7,BROWN,35644
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,7,ИП MARLEN,35646
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,7,ELISSIA,35647
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,7,OHBELLA,35666
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,7,MonAmie,57750
https://kaspi.kz/shop/p/lancome-la-vie-est-belle-zhenskaja-parfjumernaja-voda-edp-75ml-102252307/?c=710000000,102252307,7,Beauty Market KZ,39060
https://kaspi.kz/shop/p/karl-lagerfeld-ikonik-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-122959682/?c=710000000,122959682,3,MonAmie,26880
https://kaspi.kz/shop/p/karl-lagerfeld-ikonik-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-122959682/?c=710000000,122959682,3,Monamie kz,26880
https://kaspi.kz/shop/p/karl-lagerfeld-ikonik-parfjumernaja-voda-edp-100-ml-dlja-zhenschin-122959682/?c=710000000,122959682,3,ПАРФЮМ.KZ,48795
https://kaspi.kz/shop/p/prada-paradoxe-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115508625/?c=710000000,115508625,5,Aroma Secret,37868
https://kaspi.kz/shop/p/prada-paradoxe-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115508625/?c=710000000,115508625,5,MonAmie,37870
https://kaspi.kz/shop/p/prada-paradoxe-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115508625/?c=710000000,115508625,5,Monamie kz,37870
https://kaspi.kz/shop/p/prada-paradoxe-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115508625/?c=710000000,115508625,5,CosMarket,49500
https://kaspi.kz/shop/p/prada-paradoxe-parfjumernaja-voda-edp-30-ml-dlja-zhenschin-115508625/?c=710000000,115508625,5,Adel Market,49983
https://kaspi.kz/shop/p/giorgio-armani-my-way-zhenskaja-parfjumernaja-voda-edp-30-ml-100830517/?c=710000000,100830517,5,Elegance Fragrance,27990
https://kaspi.kz/shop/p/giorgio-armani-my-way-zhenskaja-parfjumernaja-voda-edp-30-ml-100830517/?c=710000000,100830517,5,Beauty Market KZ,28000
https://kaspi.kz/shop/p/giorgio-armani-my-way-zhenskaja-parfjumernaja-voda-edp-30-ml-100830517/?c=710000000,100830517,5,CosMarket,31700
https://kaspi.kz/shop/p/giorgio-armani-my-way-zhenskaja-parfjumernaja-voda-edp-30-ml-100830517/?c=710000000,100830517,5,MonAmie,35630
https://kaspi.kz/shop/p/giorgio-armani-my-way-zhenskaja-parfjumernaja-voda-edp-30-ml-100830517/?c=710000000,100830517,5,Monamie kz,35630
https://kaspi.kz/shop/p/amouage-guidance-46-extrait-de-parfum-100-ml-ekstrakt-duhov-extrait-de-parfum-100-ml-uniseks-130791630/?c=710000000,130791630,6,ELIX NOVA,99173
https://kaspi.kz/shop/p/amouage-guidance-46-extrait-de-parfum-100-ml-ekstrakt-duhov-extrait-de-parfum-100-ml-uniseks-130791630/?c=710000000,130791630,6,AMG-DEVELOPMENT,99179
https://kaspi.kz/shop/p/amouage-guidance-46-extrait-de-parfum-100-ml-ekstrakt-duhov-extrait-de-parfum-100-ml-uniseks-130791630/?c=710000000,130791630,6,TAUBAI Group,100000
https://kaspi.kz/shop/p/amouage-guidance-46-extrait-de-parfum-100-ml-ekstrakt-duhov-extrait-de-parfum-100-ml-uniseks-130791630/?c=710000000,130791630,6,ИП ТЮЛЮКБАЕВА МАДИНА КАЛЖИГИТОВНА,104500
https://kaspi.kz/shop/p/amouage-guidance-46-extrait-de-parfum-100-ml-ekstrakt-duhov-extrait-de-parfum-100-ml-uniseks-130791630/?c=710000000,130791630,6,VIVA LA VIDA,128765
https://kaspi.kz/shop/p/amouage-guidance-46-extrait-de-parfum-100-ml-ekstrakt-duhov-extrait-de-parfum-100-ml-uniseks-130791630/?c=710000000,130791630,6,Estual,269000
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-30-ml-102147345/?c=710000000,102147345,6,BROWN,23210
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-30-ml-102147345/?c=710000000,102147345,6,INO,23211
https://kaspi.kz/shop/p/yves-saint-laurent-libre-zhenskaja-parfjumernaja-voda-edp-30-ml-102147345/?c=710000000,102147345,6,ИП EXCLUSIVE,23217
